"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:6ItWTSOQDeKsI0D1EMyFLx","Track 182 - Effi Briest","spotify:artist:6LTB1K8XievT98F6rSJw08, spotify:artist:1mDK894RkLDHYycTvXDQI6","Theodor Fontane, Brigitte Trübenbach","spotify:album:72pKbPFObnx3lR8xn0K6OK","Effi Briest","spotify:artist:6LTB1K8XievT98F6rSJw08","Theodor Fontane","2016-07-14","https://i.scdn.co/image/ab67616d0000b273de3b0ec669afb703f7b254fd","1","182","182727","https://p.scdn.co/mp3-preview/6a73b7890b2b84136d997d4290ae082726234443?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEZU22117776","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:5zZUPDmwTCAEn0EGhmxd21","Hidden Coddes","spotify:artist:03PW1LGXJxsbKYAOiXK3Ov","BUTCHO","spotify:album:1uPSVhT7pAKsGORCz4bO8E","P.I.N.E","spotify:artist:03PW1LGXJxsbKYAOiXK3Ov","BUTCHO","2023-01-27","https://i.scdn.co/image/ab67616d0000b2733c6cf5e65498ead2bf56a406","1","3","130289","https://p.scdn.co/mp3-preview/c908ddb0768c15f6e39f4fe0d951e4afc3b1c63a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","ZAZ7R2200003","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:3GljNjKSoUmF1xWNmyvn75","Va ganando el mal - Directo Sala Olvido, 28-05-2021","spotify:artist:71JU1yoiRpTI2C4qScbaag","Lo que pasa en las Vegas","spotify:album:6W06ln37IVH357tfbdTYin","Directo Sala Olvido, 28-05-2021","spotify:artist:71JU1yoiRpTI2C4qScbaag","Lo que pasa en las Vegas","2022-09-30","https://i.scdn.co/image/ab67616d0000b27357f1257d39f9abbe8e2a16ad","1","18","184738","https://p.scdn.co/mp3-preview/1a334dd0aa70d9b4c24ef6c268819da1190c5af1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","SE6XX2289853","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:7a06cF1FctF3STF9IzLWBi","Ground Yourself Meditation: Miracle Healing","spotify:artist:0PkxpkidbrC5iW7Ytdc2nf","Hz Frequency","spotify:album:4dGkdzD1kWJ2UmIUsPLAov","Harmonizing Flow: Lymphatic System Healing - Enhance Immunity, Unblock Channels and Drainage Renewal, Therapeutic Meditation","spotify:artist:7eH3W47i4w1FPtR35upNlv, spotify:artist:0PkxpkidbrC5iW7Ytdc2nf, spotify:artist:4ZEsf8aRcy0292hMfWpQ73","Solfeggio Tones!, Hz Frequency, Solfeggio Frequencies MT","2024-02-07","https://i.scdn.co/image/ab67616d0000b273c0fb163bb083078cc5c86320","1","10","186390","https://p.scdn.co/mp3-preview/9ba2bd104af1ae16d64c5b1a4bf1a874c4dc7db7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","PLS922443192","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:5KRpS38sz2KOuzc5l7HSDF","A Place Called Home","spotify:artist:1K2q05PhIjIca0zrgfblsQ","The KingdomSons","spotify:album:1ol9ZzaFVNpNwALIo44PfD","A Place Called Home","spotify:artist:1K2q05PhIjIca0zrgfblsQ","The KingdomSons","2016-07-25","https://i.scdn.co/image/ab67616d0000b273391bb09e3389e70c599a3c23","1","1","331034","","false","0","TCACQ1621166","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:7veJS1Sd7RMKXIsGUinVFO","Hoofdstuk 6.7 - Meer verdienen met je webshop","spotify:artist:1OC3KaxzRlnLLtvkm4PMsK","Astrid van Kollenburg","spotify:album:0bjgdTQeBIhOdyQrbJ7hIN","Meer verdienen met je webshop (Een stappenplan voor ambitieuze webwinkeliers)","spotify:artist:1OC3KaxzRlnLLtvkm4PMsK","Astrid van Kollenburg","2019","https://i.scdn.co/image/ab67616d0000b2732ba5d063cf99cbb6d0c13f4d","1","69","186500","","false","0","DEWM20446574","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:0XiaP7IBxyq81Ob6xLdId5","Vem Nene","spotify:artist:42wHN2W41VLUu7iuESzIFK","Natanzinho Reis","spotify:album:7jhoZXbU9bdbLU94hDt2yc","Natanzinho Reis","spotify:artist:42wHN2W41VLUu7iuESzIFK","Natanzinho Reis","2019-10-25","https://i.scdn.co/image/ab67616d0000b273205851afee9babccaddd64e7","1","9","163892","https://p.scdn.co/mp3-preview/4ed25d7a75572bb35294dd52940a423407b2e8bb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QZEQU1916714","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:4Ho99C7m5K5bYy60H30pSL","Un Estiu de San Bernat","spotify:artist:3BSgvUDNRH2bbADJqsKIxD","Joan Toni Skarabat","spotify:album:6Q5eZfPjCTQlfuC3xcWgso","Deixalles en un Món Estàndard","spotify:artist:3BSgvUDNRH2bbADJqsKIxD","Joan Toni Skarabat","2002","https://i.scdn.co/image/ab67616d0000b2735e8a1de87d201d6f33885f07","1","1","284640","https://p.scdn.co/mp3-preview/7437fcfc07bcc5bc8012461d482d61a1e5efba6f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","ES8570231101","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:465yJulURU9lIHvJRXUdWj","Cold Rains","spotify:artist:5nSGBmlgUdqWNExnOX8VtV","Rain Sounds","spotify:album:50xaUgnebrnj0JUiUAl3eC","A Gentle Shower Playlist","spotify:artist:5nSGBmlgUdqWNExnOX8VtV","Rain Sounds","2017-07-13","https://i.scdn.co/image/ab67616d0000b273a04687c8d9836370ab8552a6","1","23","368309","","false","0","GBPS82312400","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:7LXo9hGvkVPhs5zRJLMfwj","Skin","spotify:artist:69GOGQjjqwSjJB0kQIrYMS","Shije","spotify:album:3E4OeY8uJked48QO2qe5jc","Shije","spotify:artist:69GOGQjjqwSjJB0kQIrYMS","Shije","2013-02-07","https://i.scdn.co/image/ab67616d0000b27307d7dc5806ce14b7a95d62f0","1","1","293453","","false","0","USQY51314046","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:5XoFuIaD1n0DTlwXznGOi3","Running Backpack","spotify:artist:2ZM2iTRxvp6d9QnnJvKpt3","Forest for Rest","spotify:album:5yuYkOtXAuKtWLPRdMaW7a","Restful Forest FX","spotify:artist:2ZM2iTRxvp6d9QnnJvKpt3","Forest for Rest","2023-11-06","https://i.scdn.co/image/ab67616d0000b2731b55fd3dc43f4243d8cefadc","1","9","130397","","false","0","GBPS85191134","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:7Hlk1gTXxdASHb86B4OBRc","La Verdad","spotify:artist:1qOH9KcsJzBs8JssXQhAXU, spotify:artist:5rbvCcYqAWWrx8eMsVImiD","CFLOW, MIR","spotify:album:5qt9lAbBkrinQ6dDYlgxBf","Revival","spotify:artist:1qOH9KcsJzBs8JssXQhAXU, spotify:artist:5rbvCcYqAWWrx8eMsVImiD","CFLOW, MIR","2023-09-15","https://i.scdn.co/image/ab67616d0000b273fc42c8b12c1c3a0e9f0610a1","1","3","168067","https://p.scdn.co/mp3-preview/48adfcaa44309c7dcf47c7f3a1236805597176e2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QMDA62339658","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:1vwsWF9vZza459L7pfv7tN","Zen Yoga Meditation, Pt. 70","spotify:artist:32ybmYC347kfZRjrW4txUx, spotify:artist:3Dt5ruCnuc8Hf3BhPt1puK, spotify:artist:3fapdkOkECRqWp0dr8VcL4","Meditation, Yoga Music, Meditation Music","spotify:album:7oOlEXcqM05MLJSgBfV3CB","Zen Yoga Meditation Inner Peace No. 1","spotify:artist:32ybmYC347kfZRjrW4txUx, spotify:artist:3Dt5ruCnuc8Hf3BhPt1puK, spotify:artist:3fapdkOkECRqWp0dr8VcL4","Meditation, Yoga Music, Meditation Music","2023-08-29","https://i.scdn.co/image/ab67616d0000b2730a08f3805e97727541a3a579","1","70","145079","","false","0","DE1BZ2362719","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:0EaLbC38ABDAojmcQpv2xN","Chapter 36.2 - Veulf","spotify:artist:4fQqxjarUXziOhAHa9RWX4","S. C. Pedersen","spotify:album:17Qru9uL0TENsAgE65i82H","Veulf","spotify:artist:4fQqxjarUXziOhAHa9RWX4","S. C. Pedersen","2023-03-03","https://i.scdn.co/image/ab67616d0000b273a963043e12faec75108c8e39","1","247","191800","https://p.scdn.co/mp3-preview/3fbb1b45fb78fe1e94570f38263cd625e008dd5c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEWM52353981","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:3oIH3blRH5Vz7EE0h3aXQU","Poor People Pikney","spotify:artist:4UNGDeTX0XnwcWu2heHmdL, spotify:artist:7GIK2HxsT9GYGOTaoNzuni","Scrappy da Rydhim God, Inches","spotify:album:1kbgeoNY9M7J8FEuEyWEig","Poor People Pikney","spotify:artist:4UNGDeTX0XnwcWu2heHmdL","Scrappy da Rydhim God","2018-09-24","https://i.scdn.co/image/ab67616d0000b273cc8f092fd1da0fe524a0dedf","1","1","173386","","false","0","QM2PV1876943","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:74BqpeiU1PhZiGOb0eo3bv","Al Hob Wal Salam","spotify:artist:6tPa6NxEdaNHWKupImT46F","Ibrahim Hesnawi","spotify:album:0SmSMo59rx6TuI0B8lsQuZ","The Father of Libyan Reggae (Habibi Funk 024)","spotify:artist:6tPa6NxEdaNHWKupImT46F","Ibrahim Hesnawi","2023-10-06","https://i.scdn.co/image/ab67616d0000b2736c4e61effc3cf5eab4a6bdbe","1","6","288145","https://p.scdn.co/mp3-preview/baeb5dcd25092783c9edaa3f732b4e61395b9c02?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","DESY21401607","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:5TDE4a6Qghr4GOQQorPxxi","Um Só","spotify:artist:1wFTlPjO7zRtvylmu5pm1d","Clarice Falcão","spotify:album:7HpyNnONRvryrDxanTrysA","Monomania","spotify:artist:1wFTlPjO7zRtvylmu5pm1d","Clarice Falcão","2013-04-30","https://i.scdn.co/image/ab67616d0000b27329f39b7a0f720753de1d4818","1","4","98768","https://p.scdn.co/mp3-preview/d8e900ec073d3af7b61a3cc5ec43573c9eb073c3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","BRBYI1300010","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:0X1BczAP5rz5wU3MnX4l3J","a one-buttoned mouse","spotify:artist:5RKz10RId1cMnz4LtLWCSN","DepthEcho","spotify:album:7KBBsFM8hJvjixsPvOQs8L","don't act indifferent","spotify:artist:5RKz10RId1cMnz4LtLWCSN","DepthEcho","2021-12-09","https://i.scdn.co/image/ab67616d0000b273e220b8631bd2bcefd9a8669c","1","5","53777","","false","0","QZRP52171939","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:6gP7NdEnsTjxkJITVChTFe","Capítulo 2.4 - Viajar em norueguês","spotify:artist:1nHYxrz5pIKHepXjULmrQF","JM Gardner","spotify:album:4PAPLllL6i66fMaDCmV4yL","Viajar em norueguês (Ouça, repita, fale: método de aprendizagem de línguas)","spotify:artist:1nHYxrz5pIKHepXjULmrQF","JM Gardner","2019-01-01","https://i.scdn.co/image/ab67616d0000b27323710402d6a771673fa2efb6","1","21","186800","https://p.scdn.co/mp3-preview/1f2092a8166340a358073cd20b7d6714517cb8bc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEXQ61325620","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:6iAJPiLSyEOYnoCZjWLwCf","Stolz","spotify:artist:41H1Li3r2fTG13Hyk4sIOg","Soy Loco","spotify:album:1sdnzO1wRvydkDaZavYrQs","Stolz","spotify:artist:41H1Li3r2fTG13Hyk4sIOg","Soy Loco","2020-06-05","https://i.scdn.co/image/ab67616d0000b273c9988f78b126f0b51bab8497","1","1","240766","","true","0","QZES92019617","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:5sJbf40FeLoyTAqVwwJPce","Kapitel 2.9 - Von Traumfrauen und Männerträumen","spotify:artist:6Pzny6tymgKTbwzDQiHrEU, spotify:artist:7JZTFLNdggaNKtm7x2iTe6","Ulli Weigel, Doris Lerche","spotify:album:4aspMNPC7eBboE9RGTbo39","Von Traumfrauen und Männerträumen (Ein erotisches Hörbuch)","spotify:artist:6Pzny6tymgKTbwzDQiHrEU, spotify:artist:7JZTFLNdggaNKtm7x2iTe6","Ulli Weigel, Doris Lerche","2009","https://i.scdn.co/image/ab67616d0000b273cdcb771e14d903220d041c3f","1","17","191600","","true","0","DEXQ62242911","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:0JSCJ2eCjkalfrFIDsqLmX","Mujer Paseada","spotify:artist:5tkOgXzZuMFzk9cv4jLic0","Los Michoacanos De Camerino Martinez","spotify:album:6wF1XvCfnfdskkGAQNj6G1","18 Exitos Vol. 1","spotify:artist:5tkOgXzZuMFzk9cv4jLic0","Los Michoacanos De Camerino Martinez","2015-06-15","https://i.scdn.co/image/ab67616d0000b27393e788f83355a4aac1deb567","1","8","212906","https://p.scdn.co/mp3-preview/2bbe3ca2a75b21052f98e53191c212c6cf05ec35?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QM6DC1570172","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:1mOhldv8XNK2q15UUxzibL","Understated Deep Symphony","spotify:artist:1TBXVzb3ZQfHoo5nr6BsMv","Musica de Verano","spotify:album:0eer5bkR1b71sEYUgoYYXz","Music for Deep Symphony (Jazz Quintet)","spotify:artist:1TBXVzb3ZQfHoo5nr6BsMv","Musica de Verano","2023-12-08","https://i.scdn.co/image/ab67616d0000b2730b7d156d3fb90639d1f9f314","1","6","156966","","false","0","AUC1F9516045","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:08yjHkFmipX43dtI6rmLBs","Musical Chairs","spotify:artist:67BYPPPeYqRUFxplpTtaJm","Neva Eder","spotify:album:7dqQ6jcRLtSDIHOeOBv858","Happy Birthday and Fun Games for Your Party","spotify:artist:67BYPPPeYqRUFxplpTtaJm","Neva Eder","2014-04-07","https://i.scdn.co/image/ab67616d0000b273698c2b61f17ea42b79cb1c1b","1","5","115120","https://p.scdn.co/mp3-preview/aea642677ef2ba6ae1edbeac1f3403ca41c5f197?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USKYW1447694","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:3IarcXOQOVt1qlqILmRZqx","Kankanama - Mixtape","spotify:artist:4GboqLBreR4Ev6xLIHv8rb","Drill Team Westnahira","spotify:album:1oz29WIpQhJRTz1PfoOuD0","The Westnahira Mixtape (Black Edition)","spotify:artist:4GboqLBreR4Ev6xLIHv8rb","Drill Team Westnahira","2021-06-25","https://i.scdn.co/image/ab67616d0000b273a9c9e03345730f44798f8528","1","20","71000","https://p.scdn.co/mp3-preview/789640cc89f9da69c7f8ad873a7a062ee8f0589a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","1","LKA0S2100036","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:4Np2PpIxddICe4CSBJCQNx","Aarule Haneko Dhunga Le","spotify:artist:5WJtR9tX4p6uygSGhV4gyE, spotify:artist:0UWilEO3dtFWSaMNsprCau","Deepak Jangam, Jonisha Paudel","spotify:album:5YtqWoIHnJXDjjwP85hdg2","Aarule Haneko Dhunga Le","spotify:artist:5WJtR9tX4p6uygSGhV4gyE, spotify:artist:0UWilEO3dtFWSaMNsprCau","Deepak Jangam, Jonisha Paudel","2021-04-02","https://i.scdn.co/image/ab67616d0000b273147a26b96464ee4e87a278b2","1","1","308565","https://p.scdn.co/mp3-preview/57182b02d10d3eb288423f3e8e63f5513b36c82b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","NPA0D2017332","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:2KTf8q2Rjbu4ED5Vf0gfp9","Mil formas","spotify:artist:5i0sj8RHoaSMj0r1ke2Igf","Miguel Ángel Hernández","spotify:album:1ZpgD66rYgTnoupiPZtzqH","Gracias otra vez","spotify:artist:5i0sj8RHoaSMj0r1ke2Igf, spotify:artist:5ljYiuY5HRuM2HgJjCXyho","Miguel Ángel Hernández, Reina Guadalupe de Hernández","2020-05-23","https://i.scdn.co/image/ab67616d0000b273b61551109ec9670c431a144b","1","8","226730","https://p.scdn.co/mp3-preview/25de4ce9e83d57f239433f447992069394abd9e5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBSMU7759294","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:7bRhrVSiU8nXdBr7HdjijX","Chhora Mare Siti","spotify:artist:4zRzBJbIigtSFMAI1QH1QS","Vishnu Meena","spotify:album:6LYHUlAWPpKsMy1XoCOewx","Chhora Mare Siti","spotify:artist:4zRzBJbIigtSFMAI1QH1QS","Vishnu Meena","2023-04-01","https://i.scdn.co/image/ab67616d0000b273d30ab2c52de092d3094211b6","1","1","546443","","false","0","INX042303501","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:7vKcOBNE2AEVy3bb8Si8m2","A Novel on the Page","spotify:artist:2DvFCV98aNkRbDL5NKWADJ","All Shades","spotify:album:4ec0cF9A6qDV29fOCUNIuU","Jazz Background Music for Immersing Yourself in Reading","spotify:artist:2DvFCV98aNkRbDL5NKWADJ","All Shades","2023-09-08","https://i.scdn.co/image/ab67616d0000b273b9065786d48c268e26d9321c","1","23","89142","","false","0","QZPLR2364784","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:23OGFLswN560j5bJCQPOir","Changing Weather Conditions","spotify:artist:3qH7BoNzMVUauL883EmfAG","Bop Station","spotify:album:6KUZiAxjKwEF4z7pujcDaf","Et in Pevertia Ego","spotify:artist:3qH7BoNzMVUauL883EmfAG","Bop Station","2019-11-20","https://i.scdn.co/image/ab67616d0000b273be2ed4f0099571f531889b4b","1","7","193901","","false","0","QZHNA1990418","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:4vkMkzEVEfKu7ifxKaYAW9","Tonight","spotify:artist:6nUoBvNiPs78uFEDjTw9aH","Tobeadded","spotify:album:3jtSJGg4e4CklpaoOefasZ","Ska Sucks","spotify:artist:6nUoBvNiPs78uFEDjTw9aH","Tobeadded","2016-05-01","https://i.scdn.co/image/ab67616d0000b273bc39b920dbf6ce120189b6bc","1","10","340192","https://p.scdn.co/mp3-preview/88bb370149158227b1be1e43ebf2a49f92a9487a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEAR41611163","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:0IJN2OayfAogKgvpgkyZYG","Shooter","spotify:artist:6J9dCKTFEeh70lqHAehB9S","Sb_otd","spotify:album:4CIKztB0dypAnNJzCYZyfA","Shooter","spotify:artist:6J9dCKTFEeh70lqHAehB9S","Sb_otd","2022-02-09","https://i.scdn.co/image/ab67616d0000b2736e201f5e4b9a92cb4a7061f6","1","1","92856","","true","0","QZFZ72264469","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:5zJLsbF9mVv0RKBpaIw2cX","Changer","spotify:artist:7xOvm4ZRVqgFZ2QzKM7nzo","KDNAKD","spotify:album:0LJ3iHobMC84rQJMnjTNYY","A la source","spotify:artist:7xOvm4ZRVqgFZ2QzKM7nzo","KDNAKD","2023-03-03","https://i.scdn.co/image/ab67616d0000b2738a121977e512062362ca88ca","1","6","199250","https://p.scdn.co/mp3-preview/130a22ee47b427ad3829b77314ca45b77867b01f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","TCAGW2315338","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:0U1uAysblLiWvRXgfIdGF5","The Right Thing","spotify:artist:7KOq0Ab8K75vdlyhCIt98q, spotify:artist:22l5scnbq5LozLUa0NHral, spotify:artist:5ElNxUr3G2KUiiDeaHcTxc","Titus Rodes, Georgie, Soto","spotify:album:3dwrovcGiDZIIkjXrr7Lzf","The Right Thing","spotify:artist:7KOq0Ab8K75vdlyhCIt98q","Titus Rodes","2020-09-05","https://i.scdn.co/image/ab67616d0000b27331b84be7eacba718bb880be4","1","1","221145","https://p.scdn.co/mp3-preview/eb38bcf128e87f264382b1cefddb7d8950769c83?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QZK6J2040898","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:27PHyctljBbloiOFd6HAiD","Capítulo 13.26 - Sodoma","spotify:artist:70fbAuFCr9rXWzfrspAZTb","Frédéric Martel","spotify:album:5RYAGksRFtmigxEz5vSWZq","Sodoma (Poder y Escándalo en el Vaticano)","spotify:artist:70fbAuFCr9rXWzfrspAZTb","Frédéric Martel","2019-04-01","https://i.scdn.co/image/ab67616d0000b2731a9a372d30b2a56a0a4c3f50","1","265","99900","","false","0","DEWI12067683","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:4y8kEBcDRMoTytduHdRFs7","Sunshine Coming","spotify:artist:49ljMLJnv4esNdauemCPCV","Dave Buckley and the Watchwood","spotify:album:4bYtJ9UKZ2dAQ1cpO6uYMw","Maybe This World Is Another Planets Heaven","spotify:artist:49ljMLJnv4esNdauemCPCV","Dave Buckley and the Watchwood","2023-03-01","https://i.scdn.co/image/ab67616d0000b273f6fa203d5abe49fb60d5fb61","1","12","190055","https://p.scdn.co/mp3-preview/ef536ae7600dc1a3b95605b39c3b0711efafe3a8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GX3Q92346808","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:7yCoCA1EK98ljYaI2Gw2DP","Dungeon Dance","spotify:artist:1TMHRUIsvTOSLvNyZRnlc7","Dylan Goren","spotify:album:7A9x1h4AfF7U5TjF5Zam6B","Bedroom Philosophy","spotify:artist:1TMHRUIsvTOSLvNyZRnlc7","Dylan Goren","2019-10-20","https://i.scdn.co/image/ab67616d0000b273b8361825cd9168605c91edb9","1","7","118800","https://p.scdn.co/mp3-preview/8d800f7d771a2ad34f7c5c1b9fa2265422625fb0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QZHN81968543","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:5TYfNIQvL3oJwF5kucBWKc","Chapter 156 - Erotyczny zodiak: 10 opowiadań dla Strzelca","spotify:artist:5d64iSzSHYHm9m8Ylmi5cB, spotify:artist:17zHqKVrO4hxLRwowlAo5m, spotify:artist:1bVmNSMVBqoGi2ECsTWhJX","Malva B., Sofia Fritzson, Alexandra Södergran","spotify:album:56cm1kafJQ3O3Pw5hAci9H","Erotyczny zodiak: 10 opowiadań dla Strzelca","spotify:artist:5d64iSzSHYHm9m8Ylmi5cB, spotify:artist:17zHqKVrO4hxLRwowlAo5m, spotify:artist:1bVmNSMVBqoGi2ECsTWhJX","Malva B., Sofia Fritzson, Alexandra Södergran","2023-11-22","https://i.scdn.co/image/ab67616d0000b273888922efcf3dd572f3e76328","1","156","197041","https://p.scdn.co/mp3-preview/f5c8dc470c4a63ad935ca2c9991800bab838aef2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","DE1JR0096599","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:6kOLCYSOo4IH3kgViBQpiF","Namlub","spotify:artist:6QgYrecmQQYyqjLJWiUunD","TV-99-AD","spotify:album:7EpH3kN8A7eTgDg3NkiXgT","Assembled 014/015","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","1995-03-01","https://i.scdn.co/image/ab67616d0000b2732458bf0e6149232b392def0c","1","6","165306","https://p.scdn.co/mp3-preview/33ac608cd230d7895a26518f791574272a50025d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","NL-Q19-07-00203","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:4YPYBEHAMjZ2f71VvhEz7a","Yo También Quería Que Ganara Robb Stark","spotify:artist:0husNInB8WmH8iwY6Rw6p4, spotify:artist:5IP415aJAV7iKIOj7T23D9","Jurro\, Con Jota, De Otra Manera","spotify:album:5HWKOXJQDQ0dzae1lmJgNu","Rock en Serie","spotify:artist:0husNInB8WmH8iwY6Rw6p4","Jurro\, Con Jota","2016-12-29","https://i.scdn.co/image/ab67616d0000b273822200e1c9595524a77fc429","1","1","211764","","false","0","TCACW1731204","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:3fHjpqMSrlcQ6WK2ldmcQU","Kapitel 10.7 - Miss in Maskerade (Historical Lords & Ladies)","spotify:artist:3JD5Yg2AIjmxrbv1QY0Lw7, spotify:artist:1RHIqel67SEZjSFcb4FvPd","Anne Ashley, Historical Lords & Ladies bei CORA","spotify:album:2ZtZCqXhHITLgSPTDBYaYr","Miss in Maskerade (Historical Lords & Ladies)","spotify:artist:3JD5Yg2AIjmxrbv1QY0Lw7, spotify:artist:1RHIqel67SEZjSFcb4FvPd","Anne Ashley, Historical Lords & Ladies bei CORA","2020-07-08","https://i.scdn.co/image/ab67616d0000b273cd5b9d84bf2e55686f6185d1","1","144","104700","","false","0","DEXQ81719866","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:3CmuRvSsLRtAWiEje5qg3a","Paraplu","spotify:artist:3J6s5gTSaVSximD5wxjNab","Dutch Tilders","spotify:album:0pDy2bM2ZrTFHItqeXL8O2","Going On A Journey - Anthology","spotify:artist:3J6s5gTSaVSximD5wxjNab","Dutch Tilders","2010-08-13","https://i.scdn.co/image/ab67616d0000b2735bb10d0b8adf763bac68349b","1","13","293973","https://p.scdn.co/mp3-preview/39d0e674451f91d4a7b483aac68c0530f1de0f01?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","AUBK40900388","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:1RrVRcPO6FyOuCmSG9iJez","Mai To Aai Sharan Tihari Sawariya Girdhari","spotify:artist:1HkmtRfmkemwCOPGeew9ay","Premdhan Lalan Ji","spotify:album:2Gy365sBNc6ZKBjxNRw1wr","Premdhan Lalan Ji Bhajan, Vol. 1","spotify:artist:1HkmtRfmkemwCOPGeew9ay","Premdhan Lalan Ji","2022-09-29","https://i.scdn.co/image/ab67616d0000b2732944c5b0c8466261744de89b","1","14","415358","","false","0","INV582214363","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
"spotify:track:09nWvY2CtTDMniivCvFgSz","Sweet Apple - Special Version","spotify:artist:2mGXHFj9lNn55m85QUcjXO","FRESCEN PHANOR","spotify:album:0RClEZl9MJhn8qjO2iSh1T","Merry Christmas (Special Version)","spotify:artist:2mGXHFj9lNn55m85QUcjXO","FRESCEN PHANOR","2024-05-13","https://i.scdn.co/image/ab67616d0000b27322dd32e40f382fd2a9433873","1","2","174442","","false","0","QZMEN2422103","spotify:user:glennpmcdonald","2024-06-03T15:48:57Z"
